"age_group","is_female","category","N","count","percent"
"[40,45)",1,"PerNeuro",51133,27,0.000528034732951323
"[45,50)",0,"PerNeuro",55695,47,0.000843881856540084
"[45,50)",1,"PerNeuro",51791,27,0.000521326099129192
"[50,55)",0,"PerNeuro",57331,74,0.0012907502049502
"[50,55)",1,"PerNeuro",53487,40,0.000747845270813469
"[55,60)",0,"PerNeuro",51875,92,0.00177349397590361
"[55,60)",1,"PerNeuro",47915,52,0.00108525513930919
"[60,65)",0,"PerNeuro",46867,97,0.00206968655983955
"[60,65)",1,"PerNeuro",44127,62,0.00140503546581458
"[65,70)",0,"PerNeuro",43054,123,0.00285687740976448
"[65,70)",1,"PerNeuro",41032,55,0.00134041723532852
"[70,75)",0,"PerNeuro",36481,105,0.002878210575368
"[70,75)",1,"PerNeuro",37416,66,0.0017639512508018
"[75,80)",0,"PerNeuro",29487,123,0.00417132973852884
"[75,80)",1,"PerNeuro",31986,79,0.002469830550866
"[80,120]",0,"PerNeuro",43286,173,0.00399667328928522
"[80,120]",1,"PerNeuro",64444,162,0.002513810440072
"[40,45)",0,"Thyroid",56013,412,0.00735543534536625
"[40,45)",1,"Thyroid",51133,1679,0.0328359376527878
"[45,50)",0,"Thyroid",55695,495,0.0088876918933477
"[45,50)",1,"Thyroid",51791,2154,0.0415902376860845
"[50,55)",0,"Thyroid",57331,639,0.0111458024454484
"[50,55)",1,"Thyroid",53487,2478,0.0463290145268944
"[55,60)",0,"Thyroid",51875,661,0.0127421686746988
"[55,60)",1,"Thyroid",47915,2618,0.0546384222059898
"[60,65)",0,"Thyroid",46867,722,0.0154052958371562
"[60,65)",1,"Thyroid",44127,2653,0.0601219208194529
"[65,70)",0,"Thyroid",43054,789,0.0183258233845868
"[65,70)",1,"Thyroid",41032,2727,0.0664603236498343
"[70,75)",0,"Thyroid",36481,748,0.0205038239083358
"[70,75)",1,"Thyroid",37416,2624,0.0701304254864229
"[75,80)",0,"Thyroid",29487,790,0.0267914674263235
"[75,80)",1,"Thyroid",31986,2426,0.0758456824860877
"[80,120]",0,"Thyroid",43286,1599,0.0369403502287114
"[80,120]",1,"Thyroid",64444,5098,0.0791074421202905
"[40,45)",0,"Vision",56013,174,0.00310642172352847
"[40,45)",1,"Vision",51133,201,0.00393092523419318
"[45,50)",0,"Vision",55695,245,0.00439895861387916
"[45,50)",1,"Vision",51791,250,0.00482709351045548
"[50,55)",0,"Vision",57331,387,0.00675027472048281
"[50,55)",1,"Vision",53487,362,0.00676799970086189
"[55,60)",0,"Vision",51875,534,0.0102939759036145
"[55,60)",1,"Vision",47915,436,0.00909944693728477
"[60,65)",0,"Vision",46867,707,0.0150852412145006
"[60,65)",1,"Vision",44127,615,0.0139370453463866
"[65,70)",0,"Vision",43054,1007,0.0233892321270962
"[65,70)",1,"Vision",41032,888,0.0216416455449405
"[70,75)",0,"Vision",36481,1180,0.0323456045612785
"[70,75)",1,"Vision",37416,1181,0.0315640367757109
"[75,80)",0,"Vision",29487,1379,0.0467663716213925
"[75,80)",1,"Vision",31986,1472,0.0460201338085412
"[80,120]",0,"Vision",43286,3296,0.076144711916093
"[80,120]",1,"Vision",64444,4709,0.0730711935944386
"[40,45)",0,"WgtLoss",56013,184,0.0032849517076393
"[40,45)",1,"WgtLoss",51133,179,0.00350067471104766
"[45,50)",0,"WgtLoss",55695,238,0.00427327408205404
"[45,50)",1,"WgtLoss",51791,251,0.00484640188449731
"[50,55)",0,"WgtLoss",57331,287,0.00500601768676632
"[50,55)",1,"WgtLoss",53487,274,0.00512274010507226
"[55,60)",0,"WgtLoss",51875,353,0.00680481927710843
"[55,60)",1,"WgtLoss",47915,278,0.00580194093707607
"[60,65)",0,"WgtLoss",46867,356,0.00759596304435957
"[60,65)",1,"WgtLoss",44127,315,0.00713848664083214
"[65,70)",0,"WgtLoss",43054,429,0.00996423096576392
"[65,70)",1,"WgtLoss",41032,395,0.00962663287190486
"[70,75)",0,"WgtLoss",36481,463,0.0126915380609084
"[70,75)",1,"WgtLoss",37416,462,0.0123476587556126
"[75,80)",0,"WgtLoss",29487,561,0.0190253331976803
"[75,80)",1,"WgtLoss",31986,590,0.0184455699368474
"[80,120]",0,"WgtLoss",43286,1148,0.02652127708728
"[80,120]",1,"WgtLoss",64444,1737,0.0269536341629942
