"age_group","is_female","category","N","count","percent"
"[80,120]",0,"PVD",151034,3165,0.0209555464332534
"[80,120]",1,"PVD",232841,3990,0.0171361572918859
"[40,45)",0,"PerNeuro",172517,24,0.000139116724728577
"[40,45)",1,"PerNeuro",187351,0,0
"[45,50)",0,"PerNeuro",191647,24,0.000125230241016035
"[45,50)",1,"PerNeuro",205987,23,0.000111657531785986
"[50,55)",0,"PerNeuro",194280,43,0.000221330039118798
"[50,55)",1,"PerNeuro",206261,37,0.000179384372227421
"[55,60)",0,"PerNeuro",179016,60,0.000335165571792465
"[55,60)",1,"PerNeuro",184086,38,0.00020642525775996
"[60,65)",0,"PerNeuro",168743,102,0.000604469518735592
"[60,65)",1,"PerNeuro",172071,39,0.000226650626776156
"[65,70)",0,"PerNeuro",164314,98,0.000596419051328554
"[65,70)",1,"PerNeuro",167680,43,0.000256440839694657
"[70,75)",0,"PerNeuro",132931,108,0.000812451572620382
"[70,75)",1,"PerNeuro",141998,64,0.000450710573388358
"[75,80)",0,"PerNeuro",105409,89,0.000844330180534869
"[75,80)",1,"PerNeuro",120512,52,0.000431492299522039
"[80,120]",0,"PerNeuro",151034,111,0.000734933855952964
"[80,120]",1,"PerNeuro",232841,94,0.000403708968781271
"[40,45)",0,"Thyroid",172517,337,0.00195343067639711
"[40,45)",1,"Thyroid",187351,1322,0.00705627405244701
"[45,50)",0,"Thyroid",191647,448,0.00233763116563265
"[45,50)",1,"Thyroid",205987,1580,0.00767038696616777
"[50,55)",0,"Thyroid",194280,473,0.00243463043030677
"[50,55)",1,"Thyroid",206261,1886,0.00914375475732203
"[55,60)",0,"Thyroid",179016,473,0.00264222192429727
"[55,60)",1,"Thyroid",184086,1644,0.0089306085199309
"[60,65)",0,"Thyroid",168743,514,0.0030460522806872
"[60,65)",1,"Thyroid",172071,1515,0.00880450511707377
"[65,70)",0,"Thyroid",164314,553,0.00336550750392541
"[65,70)",1,"Thyroid",167680,1367,0.00815243320610687
"[70,75)",0,"Thyroid",132931,501,0.00376887257298899
"[70,75)",1,"Thyroid",141998,1212,0.00853533148354202
"[75,80)",0,"Thyroid",105409,471,0.00446830915766206
"[75,80)",1,"Thyroid",120512,1008,0.00836431226765799
"[80,120]",0,"Thyroid",151034,943,0.00624362726273554
"[80,120]",1,"Thyroid",232841,1970,0.00846070923935218
"[40,45)",0,"Vision",172517,195,0.00113032338841969
"[40,45)",1,"Vision",187351,168,0.000896712587602948
"[45,50)",0,"Vision",191647,299,0.00156016008599143
"[45,50)",1,"Vision",205987,250,0.00121366882376072
"[50,55)",0,"Vision",194280,362,0.00186329009676755
"[50,55)",1,"Vision",206261,333,0.00161445935004679
"[55,60)",0,"Vision",179016,471,0.00263104973857085
"[55,60)",1,"Vision",184086,441,0.00239561943874059
"[60,65)",0,"Vision",168743,619,0.00366830031467972
"[60,65)",1,"Vision",172071,600,0.00348693271963317
"[65,70)",0,"Vision",164314,920,0.00559903599206397
"[65,70)",1,"Vision",167680,871,0.0051944179389313
"[70,75)",0,"Vision",132931,955,0.00718417825789319
"[70,75)",1,"Vision",141998,1063,0.00748602092987225
"[75,80)",0,"Vision",105409,1116,0.0105873312525496
"[75,80)",1,"Vision",120512,1265,0.0104968799787573
"[80,120]",0,"Vision",151034,2193,0.014519909424368
"[80,120]",1,"Vision",232841,3226,0.0138549482264721
"[40,45)",0,"WgtLoss",172517,298,0.00172736599871317
"[40,45)",1,"WgtLoss",187351,318,0.00169734882653415
"[45,50)",0,"WgtLoss",191647,399,0.00208195275689158
"[45,50)",1,"WgtLoss",205987,405,0.00196614349449237
"[50,55)",0,"WgtLoss",194280,492,0.00253242742433601
"[50,55)",1,"WgtLoss",206261,459,0.0022253358608753
"[55,60)",0,"WgtLoss",179016,515,0.002876837824552
"[55,60)",1,"WgtLoss",184086,447,0.00242821290049216
"[60,65)",0,"WgtLoss",168743,605,0.00358533391014738
"[60,65)",1,"WgtLoss",172071,508,0.00295226970262275
"[65,70)",0,"WgtLoss",164314,725,0.00441228379809389
"[65,70)",1,"WgtLoss",167680,661,0.00394203244274809
"[70,75)",0,"WgtLoss",132931,820,0.00616861379211772
"[70,75)",1,"WgtLoss",141998,831,0.00585219510133946
"[75,80)",0,"WgtLoss",105409,978,0.00927814512992249
"[75,80)",1,"WgtLoss",120512,1036,0.00859665427509294
"[80,120]",0,"WgtLoss",151034,1916,0.0126858852973503
"[80,120]",1,"WgtLoss",232841,2708,0.0116302541219115
